Sweep	g
2137	186.359
2138	186.359
2139	347.081
2140	347.081
2141	347.081
2142	347.081
2143	175.907
2144	175.907
2145	176.268
2146	176.268
2147	186.764
2148	274.334
2149	274.334
2150	274.334
2151	274.334
2152	274.334
2153	318.251
2154	318.251
2155	203.36
2156	203.36
2157	203.36
2158	358.104
2159	332.004
2160	334.153
2161	334.153
2162	334.153
2163	334.153
2164	334.153
2165	334.153
2166	374.277
2167	374.277
2168	374.277
2169	374.277
2170	423.061
2171	300.702
2172	300.702
2173	455.139
2174	455.139
2175	498.857
2176	429.377
2177	362.813
2178	540.356
2179	423.498
2180	206.273
2181	206.273
2182	206.273
2183	206.273
2184	344.58
2185	225.027
2186	122.767
2187	433.404
2188	433.404
2189	433.404
2190	236.471
2191	236.471
2192	455.584
2193	455.584
2194	116.356
2195	116.356
2196	116.356
2197	116.356
2198	116.356
2199	361.136
2200	361.136
2201	361.136
2202	361.136
2203	361.136
2204	361.136
2205	361.136
2206	361.136
2207	166.337
2208	166.337
2209	139.001
2210	139.001
2211	135.329
2212	135.329
2213	127.228
2214	425.457
2215	137.851
2216	306.522
2217	306.522
2218	795.377
2219	795.377
2220	795.377
2221	795.377
2222	795.377
2223	376.889
2224	207.003
2225	271.619
2226	271.619
2227	268.03
2228	268.03
2229	268.03
2230	432.658
2231	357.927
2232	357.927
2233	357.927
2234	357.927
2235	357.927
2236	357.927
2237	205.215
2238	151.036
2239	193.89
2240	193.89
2241	193.89
2242	193.89
2243	193.89
2244	193.89
2245	340.192
2246	159.165
2247	490.577
2248	485.119
2249	485.119
2250	425.284
2251	425.284
2252	425.284
2253	499.21
2254	273.995
2255	586.081
2256	272.032
2257	272.032
2258	272.032
2259	272.032
2260	272.032
2261	146.825
2262	146.825
2263	146.825
2264	420.939
2265	184.512
2266	184.512
2267	148.896
2268	558.607
2269	197.62
2270	343.672
2271	253.287
2272	166.859
2273	166.859
2274	166.859
2275	166.859
2276	123.391
2277	177.511
2278	154.159
2279	154.159
2280	154.159
2281	116.483
2282	119.921
2283	119.921
2284	303.657
2285	303.657
2286	303.657
2287	1321.7
2288	635.292
2289	301.889
2290	514.449
2291	159.638
2292	159.638
2293	466.351
2294	141.377
2295	535.725
2296	118.314
2297	303.862
2298	303.862
2299	303.862
2300	303.862
2301	303.862
2302	303.862
2303	303.862
2304	303.862
2305	559.671
2306	130.407
2307	130.407
2308	412.506
2309	160.493
2310	160.493
2311	174.13
2312	174.13
2313	174.13
2314	140.501
2315	140.501
2316	105.765
2317	105.765
2318	154.108
2319	154.108
2320	154.108
2321	154.108
2322	600.389
2323	621.859
2324	621.859
2325	363.094
2326	310.625
2327	310.625
2328	238.494
2329	238.494
2330	238.494
2331	238.494
2332	238.494
2333	238.494
2334	238.494
2335	238.494
2336	467.834
2337	467.834
2338	755.414
2339	348.975
2340	174.482
2341	174.482
2342	141.33
2343	141.33
2344	141.33
2345	141.33
2346	141.33
2347	162.579
2348	367.417
2349	174.589
2350	174.589
2351	174.589
2352	174.589
2353	174.589
2354	174.589
2355	174.589
2356	174.589
2357	174.589
2358	174.589
2359	174.589
2360	174.589
2361	168.071
2362	168.071
2363	168.071
2364	168.071
2365	168.071
2366	168.071
2367	243.407
2368	243.407
2369	243.407
2370	243.407
2371	597.018
2372	562.552
2373	562.552
2374	290.855
2375	290.855
2376	220.783
2377	220.783
2378	269.715
2379	271.177
2380	230.852
2381	230.852
2382	159.086
2383	122.545
2384	122.545
2385	122.545
2386	192.468
2387	192.468
2388	241.869
2389	241.869
2390	281.724
2391	281.724
2392	281.724
2393	281.724
2394	189.417
2395	145.385
2396	145.385
2397	139.47
2398	139.47
2399	143.253
2400	518.801
2401	358.093
2402	358.093
2403	225.809
2404	225.809
2405	310.953
2406	310.953
2407	217.257
2408	382.752
2409	382.752
2410	291.633
2411	291.633
2412	291.633
2413	291.633
2414	291.633
2415	323.023
2416	323.023
2417	323.023
2418	514.117
2419	216.866
2420	216.866
2421	216.866
2422	227.522
2423	227.522
2424	136.731
2425	136.731
2426	541.424
2427	249.833
2428	249.833
2429	249.833
2430	249.833
2431	249.833
2432	266.039
2433	266.039
2434	266.039
2435	266.039
2436	266.039
2437	180.097
2438	180.097
2439	216.782
2440	216.782
2441	234.287
2442	234.287
2443	200.815
2444	200.815
2445	200.815
2446	200.815
2447	339.919
2448	112.243
2449	289.359
2450	185.441
2451	234.77
2452	234.77
2453	247.52
2454	331.569
2455	219.833
2456	219.833
2457	472.908
2458	275.272
2459	275.272
2460	438.809
2461	438.809
2462	438.809
2463	686.995
2464	221.975
2465	168.454
2466	168.454
2467	712.957
2468	712.957
2469	536.347
2470	536.347
2471	206.19
2472	319.257
2473	648.518
2474	345.009
2475	345.009
2476	345.009
2477	345.009
2478	345.009
2479	345.009
2480	127.798
2481	127.798
2482	127.798
2483	187.881
2484	187.881
2485	187.881
2486	172.831
2487	172.831
2488	172.831
2489	172.831
2490	172.831
2491	180.374
2492	233.887
2493	233.887
2494	182.88
2495	182.866
2496	182.866
2497	182.866
2498	182.866
2499	182.866
2500	182.866
2501	398.584
2502	349.355
2503	225.729
2504	225.729
2505	563.984
2506	462.781
2507	365.046
2508	366.159
2509	822.738
2510	543.096
2511	136.348
2512	485.386
2513	485.386
2514	485.386
2515	167.678
2516	224.101
2517	224.101
2518	222.31
2519	222.31
2520	222.31
2521	222.31
2522	222.31
2523	222.31
2524	425.792
2525	425.792
2526	425.792
2527	447.138
2528	447.138
2529	355.803
2530	355.803
2531	337.447
2532	337.447
2533	342.653
2534	249.376
2535	249.376
2536	249.376
2537	249.376
2538	164.144
2539	138.072
2540	138.072
2541	138.072
2542	497.503
2543	476.836
2544	215.344
2545	215.344
2546	215.344
2547	215.344
2548	554.577
2549	554.577
2550	554.577
2551	554.577
2552	272.879
2553	281.37
2554	281.37
2555	320.797
2556	320.797
2557	320.797
2558	320.797
2559	320.797
2560	230.202
2561	230.202
2562	335.184
2563	335.184
2564	335.184
2565	303.87
2566	303.87
2567	617.986
2568	617.986
2569	617.986
2570	662.084
2571	662.084
2572	662.084
2573	662.084
2574	662.084
2575	1036.88
2576	1036.88
2577	370.433
2578	370.433
2579	194.282
2580	312.402
2581	331.413
2582	331.413
2583	331.413
2584	331.413
2585	331.413
2586	331.413
2587	229.595
2588	418.508
2589	418.508
2590	269.5
2591	291.944
2592	327.466
2593	630.085
2594	630.085
2595	630.085
2596	630.085
2597	613.489
2598	613.489
2599	236.268
2600	236.268
2601	236.268
2602	162.681
2603	162.681
2604	171.274
2605	171.274
2606	171.274
2607	171.274
2608	321.807
2609	321.807
2610	321.807
2611	321.807
2612	680.885
2613	680.885
2614	680.885
2615	680.885
2616	680.163
2617	680.163
2618	368.973
2619	368.973
2620	156.808
2621	260.618
2622	260.618
2623	260.618
2624	177.053
2625	177.053
2626	177.053
2627	177.053
2628	177.053
2629	177.053
2630	239.314
2631	239.314
2632	342.297
2633	363.868
2634	201.718
2635	451.689
2636	451.689
2637	451.689
2638	451.689
2639	452.26
2640	168.247
2641	168.247
2642	168.247
2643	168.247
2644	234.914
2645	234.914
2646	234.914
2647	173.963
2648	173.963
2649	646.295
2650	684.748
2651	684.748
2652	341.22
2653	341.22
2654	688.54
2655	541.075
2656	329.081
2657	329.081
2658	329.081
2659	329.081
2660	329.081
2661	329.081
2662	329.081
2663	338.139
2664	353.416
2665	353.416
2666	353.416
2667	382.929
2668	382.929
2669	265.934
2670	265.934
2671	265.934
2672	265.934
2673	265.934
2674	265.934
2675	265.934
2676	258.887
2677	258.887
2678	287.332
2679	287.332
2680	287.332
2681	287.332
2682	305.979
2683	273.949
2684	244.236
2685	244.236
2686	288.968
2687	288.968
2688	288.968
2689	288.968
2690	447.51
2691	231.457
2692	231.457
2693	231.457
2694	231.457
2695	231.457
2696	231.457
2697	205.023
2698	210.391
2699	306.695
2700	192.776
2701	192.776
2702	192.776
2703	172.526
2704	172.526
2705	184.733
2706	281.737
2707	281.737
2708	137.119
2709	229.26
2710	234.942
2711	276.232
2712	276.232
2713	206.326
2714	770.881
2715	770.881
2716	770.881
2717	736.374
2718	511.991
2719	250.105
2720	220.419
2721	220.419
2722	395.246
2723	226.883
2724	226.883
2725	226.883
2726	226.883
2727	226.883
2728	147.905
2729	154.403
2730	154.403
2731	154.403
2732	154.403
2733	154.403
2734	154.403
2735	154.403
2736	213.98
2737	213.98
2738	213.98
2739	213.98
2740	285.405
2741	285.405
2742	285.405
2743	285.405
2744	229.459
2745	229.459
2746	168.178
2747	168.178
2748	168.178
2749	141
2750	266.272
2751	266.272
2752	262.973
2753	262.973
2754	260.93
2755	248.919
2756	173.643
2757	173.643
2758	260.097
2759	260.097
2760	260.097
2761	337.447
2762	337.447
2763	337.447
2764	337.447
2765	337.447
2766	175.669
2767	175.669
2768	175.669
2769	184.466
2770	184.466
2771	260.145
2772	260.145
2773	260.145
2774	260.145
2775	260.145
2776	260.145
2777	267.087
2778	267.087
2779	267.087
2780	163.799
2781	403.597
2782	403.597
2783	325.811
2784	325.811
2785	325.811
2786	325.811
2787	527.355
2788	600.269
2789	600.269
2790	613.949
2791	277.355
2792	134.889
2793	134.889
2794	193.54
2795	193.54
2796	254.887
2797	161.35
2798	267.895
2799	267.895
2800	267.895
2801	215.961
2802	215.961
2803	215.961
2804	394.426
2805	266.304
2806	266.304
2807	304.394
2808	304.394
2809	234.219
2810	234.219
2811	234.219
2812	234.219
2813	211.833
2814	513.732
2815	237.981
2816	281.284
2817	144.855
2818	144.855
2819	144.855
2820	473.688
2821	376.667
2822	376.667
2823	376.667
2824	817.766
2825	142.576
2826	298.942
2827	531.413
2828	531.413
2829	436.09
2830	463.278
2831	370.325
2832	370.325
2833	510.935
2834	351.026
2835	351.026
2836	351.026
2837	351.026
2838	353.674
2839	353.674
2840	309.151
2841	309.151
2842	309.151
2843	309.151
2844	309.151
2845	266.463
2846	266.463
2847	266.463
2848	266.463
2849	266.463
2850	320.069
2851	320.069
2852	320.069
2853	320.069
2854	320.069
2855	320.069
2856	320.069
2857	320.069
2858	320.069
2859	320.069
2860	320.069
2861	448.091
2862	278.603
2863	257.743
2864	174.511
2865	120.901
2866	120.901
2867	91.7451
2868	107.654
2869	107.654
2870	81.7122
2871	81.7122
2872	338.383
2873	85.5596
2874	139.423
2875	139.423
2876	139.423
2877	162.115
2878	162.115
2879	162.115
2880	162.115
2881	212.261
2882	253.691
2883	278.309
2884	267.842
2885	828.081
2886	828.081
2887	654.113
2888	654.113
2889	226.441
2890	295.563
2891	313.102
2892	411.409
2893	411.409
2894	244.665
2895	244.665
2896	244.665
2897	116.983
2898	116.983
2899	116.983
2900	111.891
2901	140.818
2902	172.965
2903	274.043
2904	154.251
2905	154.251
2906	154.251
2907	140.435
2908	140.435
2909	140.435
2910	140.435
2911	140.435
2912	140.435
2913	140.435
2914	208.575
2915	208.575
2916	165.208
2917	537.115
2918	155.155
2919	97.7871
2920	97.7871
2921	97.7871
2922	97.7871
2923	97.7871
2924	97.7871
2925	111.336
2926	401.4
2927	116.804
2928	116.804
2929	175.799
2930	253.234
2931	440.055
2932	440.055
2933	124.914
2934	124.914
2935	124.914
2936	325.273
2937	325.273
2938	276.566
2939	276.566
2940	276.566
2941	276.566
2942	282.111
2943	282.111
2944	282.111
2945	392.519
2946	392.519
2947	392.519
2948	392.519
2949	384.811
2950	384.811
2951	215.921
2952	215.921
2953	215.921
2954	208.248
2955	183.405
2956	183.405
2957	210.991
2958	210.991
2959	474.486
2960	474.486
2961	474.486
2962	149.779
2963	318.14
2964	318.14
2965	246.164
2966	246.164
2967	246.164
2968	246.164
2969	360.535
2970	360.535
2971	360.535
2972	360.535
2973	258.963
2974	604.271
2975	604.271
2976	660.336
2977	660.336
2978	374.206
2979	205.794
2980	205.794
2981	205.794
2982	205.794
2983	372.607
2984	372.607
2985	313.905
2986	665.584
2987	665.584
2988	665.584
2989	665.584
2990	446.099
2991	446.099
2992	446.099
2993	446.099
2994	367.555
2995	219.154
2996	219.154
2997	219.154
2998	219.154
2999	319.475
3000	319.475
3001	355.797
3002	355.797
3003	355.797
3004	235.841
3005	235.841
3006	290.15
3007	290.15
3008	290.15
3009	290.15
3010	290.15
3011	483.597
3012	421.064
3013	421.064
3014	230.853
3015	230.853
3016	230.853
3017	258.985
3018	223.992
3019	223.992
3020	169.809
3021	152.947
3022	327.864
3023	327.864
3024	327.864
3025	327.864
3026	327.864
3027	327.864
3028	327.864
3029	262.724
3030	262.724
3031	297.473
3032	297.473
3033	129.055
3034	306.834
3035	306.834
3036	306.834
3037	306.834
3038	306.834
3039	165.116
3040	570.466
3041	213.863
3042	213.863
3043	213.863
3044	169.924
3045	173.753
3046	252.404
3047	232.359
3048	232.359
3049	188.05
3050	196.553
3051	196.553
3052	196.553
3053	196.553
3054	263.085
3055	149.88
3056	149.88
3057	149.88
3058	149.88
3059	128.905
3060	163.723
3061	163.723
3062	163.723
3063	163.723
3064	163.723
3065	163.723
3066	266.469
3067	266.469
3068	598.884
3069	598.884
3070	379.749
3071	379.749
3072	378.025
3073	122.412
3074	144.08
3075	144.08
3076	311.452
3077	238.832
3078	238.832
3079	651.999
3080	608.589
3081	449.334
3082	449.334
3083	449.334
3084	449.334
3085	106.437
3086	106.437
3087	106.437
3088	106.437
3089	590.013
3090	942.726
3091	206.895
3092	206.895
3093	206.895
3094	206.895
3095	206.895
3096	206.895
3097	206.895
3098	206.895
3099	206.895
3100	277.526
3101	154.927
3102	361.271
3103	361.271
3104	239.645
3105	348.997
3106	202.765
3107	202.765
3108	202.765
3109	119.038
3110	119.038
3111	119.038
3112	112.547
3113	112.547
3114	295.3
3115	295.3
3116	295.3
3117	295.3
3118	295.3
3119	295.3
3120	295.3
3121	342.51
3122	237.892
3123	237.892
3124	237.892
3125	237.892
3126	237.892
3127	237.892
3128	189.88
3129	284.718
3130	182.406
3131	182.406
3132	182.406
3133	182.406
3134	182.406
3135	182.406
3136	182.406
3137	182.406
3138	182.406
3139	182.406
3140	182.406
3141	182.406
3142	259.563
3143	259.563
3144	259.563
3145	191.007
3146	191.007
3147	191.007
3148	191.007
3149	191.007
3150	321.167
3151	105.469
3152	105.469
3153	172.925
3154	172.925
3155	172.925
3156	172.925
3157	172.925
3158	303.795
3159	303.795
3160	303.795
3161	408.034
3162	408.034
3163	408.034
3164	176.332
3165	176.332
3166	176.332
3167	169.228
3168	169.228
3169	176.927
3170	148.598
3171	176.875
3172	176.875
3173	176.875
3174	176.875
3175	200.587
3176	200.587
3177	439.744
3178	329.895
3179	329.895
3180	373.83
3181	373.83
3182	373.83
3183	104.442
3184	104.442
3185	104.442
3186	104.442
3187	104.442
3188	104.442
3189	104.442
3190	104.442
3191	206.254
3192	206.254
3193	345.701
3194	273.206
3195	417.93
3196	331.37
3197	315.865
3198	234.052
3199	171.181
3200	171.181
3201	171.181
3202	219.84
3203	219.84
3204	219.84
3205	219.84
3206	107.677
3207	107.677
3208	255.174
3209	255.174
3210	255.174
3211	797.968
3212	797.968
3213	797.968
3214	758.388
3215	473.303
3216	239.56
3217	177.629
3218	177.629
3219	177.629
3220	257.013
3221	257.013
3222	257.013
3223	257.013
3224	257.013
3225	352.197
3226	352.197
3227	352.197
3228	352.197
3229	352.197
3230	352.197
3231	352.197
3232	352.197
3233	444.521
3234	444.521
3235	275.659
3236	275.659
3237	273.508
3238	554.402
3239	278.338
3240	381.011
3241	381.011
3242	381.011
3243	381.011
3244	381.011
3245	214.631
3246	214.631
3247	306.314
3248	306.314
3249	219.405
3250	219.405
3251	219.405
3252	254.925
3253	254.925
3254	264.613
3255	337.42
3256	308.61
3257	308.61
3258	308.61
3259	308.61
3260	129.787
3261	160.37
3262	160.37
3263	160.37
3264	160.37
3265	160.37
3266	252.032
3267	252.032
3268	97.8987
3269	323.785
3270	323.785
3271	419.57
3272	160.291
3273	160.291
3274	160.291
3275	160.291
3276	227.634
3277	227.634
3278	227.634
3279	227.634
3280	227.634
3281	227.634
3282	227.634
3283	227.634
3284	227.634
3285	227.634
3286	227.634
3287	227.634
3288	226.981
3289	226.981
3290	226.981
3291	171.251
3292	230.208
3293	230.208
3294	394.386
3295	386.274
3296	386.274
3297	697.002
3298	674.58
3299	424.202
3300	424.202
3301	558.092
3302	222.501
3303	201.38
3304	461.199
3305	461.199
3306	461.199
3307	461.199
3308	461.199
3309	283.049
3310	283.049
3311	154.726
3312	154.726
3313	383.822
3314	383.822
3315	520.767
3316	520.767
3317	205.809
3318	425.316
3319	425.316
3320	425.316
3321	300.429
3322	300.429
3323	300.429
3324	300.429
3325	300.429
3326	333.649
3327	233.391
3328	233.391
3329	233.391
3330	233.391
3331	233.391
3332	233.391
3333	233.391
3334	233.391
3335	143.513
3336	143.513
3337	143.513
3338	256.087
3339	256.087
3340	256.087
3341	220.378
3342	220.378
3343	176.448
3344	176.448
3345	332.966
3346	332.966
3347	439.435
3348	439.435
3349	1692.25
3350	808.501
3351	348.441
3352	170.778
3353	416.193
3354	230.715
3355	230.715
3356	320.844
3357	320.844
3358	320.844
3359	320.844
3360	260.955
3361	260.955
3362	260.955
3363	260.955
3364	236.709
3365	236.709
3366	117.805
3367	117.805
3368	132.938
3369	132.938
3370	132.938
3371	132.938
3372	132.938
3373	132.938
3374	132.938
3375	132.938
3376	132.938
3377	537.587
3378	614.375
3379	614.375
3380	517.461
3381	517.461
3382	517.461
3383	517.461
3384	517.461
3385	463.106
3386	300.793
3387	300.793
3388	300.793
3389	300.793
3390	456.004
3391	456.004
3392	278.279
3393	278.279
3394	388.728
3395	385.681
3396	385.681
3397	385.681
3398	476.907
3399	476.907
3400	476.907
3401	111.76
3402	166.321
3403	166.321
3404	101.831
3405	204.862
3406	204.862
3407	155.885
3408	155.885
3409	155.885
3410	155.885
3411	155.885
3412	155.885
3413	321.308
3414	250.085
3415	407.828
3416	132.782
3417	188.257
3418	440.437
3419	650.982
3420	534.964
3421	173.585
3422	376.657
3423	376.657
3424	376.657
3425	141.759
3426	141.759
3427	156.446
3428	156.446
3429	156.446
3430	386.971
3431	386.971
3432	386.971
3433	450.27
3434	450.27
3435	272.69
3436	272.69
3437	186.664
3438	186.664
3439	184.968
3440	114.174
3441	114.174
3442	114.174
3443	176.128
3444	323.463
3445	228.63
3446	198.854
3447	198.854
3448	180.645
3449	180.645
3450	336.445
3451	336.445
3452	336.445
3453	336.445
3454	336.445
3455	271.4
3456	271.4
3457	313.957
3458	313.957
3459	283.432
3460	347.983
3461	327.175
3462	327.175
3463	327.175
3464	724.775
3465	724.775
3466	1054.14
3467	783.645
3468	783.645
3469	264.357
3470	203.959
3471	702.741
3472	702.741
3473	702.741
3474	702.741
3475	702.741
3476	155.965
3477	155.965
3478	268.944
3479	268.944
3480	257.658
3481	164.75
3482	164.75
3483	233.205
3484	217.786
3485	266.618
3486	152.699
3487	152.699
3488	152.699
3489	355.419
3490	308.251
3491	308.251
3492	308.251
3493	275.177
3494	275.177
3495	302.536
3496	302.536
3497	302.536
3498	302.536
3499	302.536
3500	740.701
3501	105.673
3502	105.673
3503	105.673
3504	105.673
3505	105.673
3506	235.926
3507	235.926
3508	235.926
3509	235.926
3510	186.795
3511	186.795
3512	186.795
3513	186.795
3514	186.795
3515	395.296
3516	395.296
3517	297.253
3518	297.253
3519	297.253
3520	273.771
3521	267.027
3522	232.217
3523	232.217
3524	232.217
3525	232.217
3526	658.989
3527	658.989
3528	986.909
3529	986.909
3530	986.909
3531	1013.51
3532	644.529
3533	644.529
3534	369.506
3535	152.692
3536	192.716
3537	130.304
3538	520.071
3539	520.071
3540	520.071
3541	487.308
3542	266.756
3543	266.756
3544	266.756
3545	169.38
3546	191.007
3547	166.124
3548	166.124
3549	527.388
3550	477.688
3551	477.688
3552	312.905
3553	312.905
3554	312.905
3555	132.051
3556	211.853
3557	211.853
3558	211.853
3559	211.853
3560	211.853
3561	564.227
3562	564.227
3563	564.227
3564	152.323
3565	509.094
3566	469.718
3567	392.473
3568	392.473
3569	699.963
3570	498.34
3571	498.34
3572	272.36
3573	272.36
3574	272.36
3575	272.36
3576	272.36
3577	272.36
3578	232.458
