Sweep	Chain_1	Chain_2	Chain_3	
42753	-3520.160442175	-3529.424201822	-3540.676646692	
42754	-3526.644450027	-3536.487549652	-3538.094230637	
42755	-3526.970184271	-3520.160442175	-3541.310968658	
42756	-3520.224058596	-3526.87205485	-3541.043405672	
42757	-3528.175648007	-3520.224058596	-3542.521725929	
42758	-3520.224058596	-3528.175648007	-3542.521725929	
42759	-3522.654004417	-3523.277439605	-3531.700081951	
42760	-3523.277439605	-3522.654004417	-3531.700081951	
42761	-3523.277439605	-3522.654004417	-3531.700081951	
42762	-3522.670669435	-3523.294698364	-3531.882091001	
42763	-3522.670669435	-3523.294698364	-3531.882091001	
42764	-3523.294698364	-3522.670669435	-3531.882091001	
42765	-3520.160284101	-3526.560838228	-3531.882091001	
42766	-3520.160284101	-3531.882091001	-3526.560838228	
42767	-3520.221897105	-3532.389995582	-3526.917813176	
42768	-3520.221897105	-3526.917813176	-3532.389995582	
42769	-3520.276160004	-3524.7699718	-3544.126225547	
42770	-3520.276160004	-3524.859829643	-3534.69070731	
42771	-3520.9466169	-3530.060695123	-3539.910790717	
42772	-3520.9466169	-3528.666707499	-3534.223750953	
42773	-3520.9466169	-3525.824272386	-3525.824272386	
42774	-3520.268383899	-3524.846413886	-3524.846413886	
42775	-3520.268383899	-3520.268383899	-3520.268383899	
42776	-3520.268383899	-3520.268383899	-3520.268383899	
42777	-3520.169954028	-3520.169954028	-3534.857384974	
42778	-3520.217516107	-3520.217516107	-3534.6879634	
42779	-3524.451999141	-3525.92698822	-3533.656694703	
42780	-3522.887824717	-3526.634513641	-3533.656694703	
42781	-3526.634513641	-3522.887824717	-3533.656694703	
42782	-3524.936586782	-3531.42417042	-3531.464609295	
42783	-3524.936586782	-3531.464609295	-3531.42417042	
42784	-3524.931016515	-3520.950089598	-3543.434324367	
42785	-3524.293364137	-3521.249679497	-3550.158147353	
42786	-3520.998546739	-3523.964657976	-3549.360983818	
42787	-3524.632908331	-3520.998546739	-3538.065959622	
42788	-3521.287109477	-3525.010294988	-3538.710928284	
42789	-3520.187028192	-3527.588757397	-3551.199376574	
42790	-3520.173125599	-3524.532223614	-3541.367056805	
42791	-3520.173125599	-3526.610002439	-3541.299804563	
42792	-3520.212503756	-3526.560793133	-3541.071511255	
42793	-3523.275305312	-3531.348945892	-3540.505879268	
42794	-3520.212503756	-3534.411234214	-3543.07612817	
42795	-3523.0031535	-3530.046486018	-3537.865020889	
42796	-3526.747149311	-3526.87654138	-3530.053990817	
42797	-3524.488219341	-3528.211309571	-3533.796096939	
42798	-3520.159521534	-3532.25088948	-3538.131418785	
42799	-3520.159521534	-3532.25088948	-3538.131418785	
42800	-3520.159521534	-3523.192213575	-3534.983259206	
42801	-3520.158225256	-3524.060890254	-3544.204602588	
42802	-3524.060890254	-3539.548398394	-3531.021162071	
42803	-3520.277937613	-3529.80713839	-3549.392288371	
42804	-3520.197051672	-3529.58400636	-3548.74546767	
42805	-3520.664216309	-3529.287624034	-3546.184705434	
42806	-3524.111372133	-3533.110311961	-3536.625754156	
42807	-3523.869057032	-3532.90085485	-3537.440922693	
42808	-3523.869057032	-3532.90085485	-3537.440922693	
42809	-3520.157816298	-3536.4178316	-3537.440922693	
42810	-3520.441483848	-3539.114916931	-3537.277324057	
42811	-3520.441483848	-3539.52738682	-3542.136585331	
42812	-3527.623397123	-3532.195554572	-3544.369678805	
42813	-3532.195554572	-3527.623397123	-3544.369678805	
42814	-3520.441483848	-3530.536451074	-3531.919198383	
42815	-3520.360150548	-3532.889136226	-3542.058400842	
42816	-3520.434500744	-3528.0474541	-3528.4979946	
42817	-3520.387299403	-3528.402168204	-3527.95169532	
42818	-3520.174256157	-3527.161098237	-3527.610451823	
42819	-3520.219771039	-3531.076863264	-3528.367677015	
42820	-3520.155703292	-3528.06693575	-3530.658975452	
42821	-3523.159516921	-3534.116017558	-3530.74441463	
42822	-3523.159516921	-3530.74441463	-3534.116017558	
42823	-3520.340281178	-3520.340281178	-3533.094924055	
42824	-3520.31259134	-3524.424350784	-3544.589481954	
42825	-3520.31259134	-3524.424350784	-3544.589481954	
42826	-3524.558117345	-3520.988286021	-3541.480793678	
42827	-3524.086750733	-3520.341076763	-3542.060386446	
42828	-3522.662758982	-3527.082110566	-3543.986890784	
42829	-3522.662758982	-3527.082110566	-3543.986890784	
42830	-3522.704648715	-3522.662758982	-3539.86786586	
42831	-3522.845484497	-3522.887511688	-3540.687965005	
42832	-3522.610221202	-3522.610221202	-3536.634283829	
42833	-3522.627287107	-3522.627287107	-3536.734859341	
42834	-3522.627287107	-3522.627287107	-3536.734859341	
42835	-3520.158924133	-3522.959236633	-3538.275004923	
42836	-3520.158924133	-3529.691923463	-3540.587236427	
42837	-3520.158924133	-3529.691923463	-3540.587236427	
42838	-3527.251235542	-3525.463124311	-3531.843487652	
42839	-3527.251235542	-3531.843487652	-3525.463124311	
42840	-3522.723710706	-3530.630901995	-3532.649788633	
42841	-3520.158924133	-3534.698576107	-3536.774472424	
42842	-3520.158924133	-3536.774472424	-3534.698576107	
42843	-3520.158924133	-3534.698576107	-3536.774472424	
42844	-3520.252681026	-3535.270321001	-3537.232266426	
42845	-3520.252681026	-3537.232266426	-3535.270321001	
42846	-3520.252681026	-3537.232266426	-3535.270321001	
42847	-3520.177054891	-3536.521216623	-3534.361629213	
42848	-3520.177054891	-3534.361629213	-3536.521216623	
